category,name,link,price,updated_date
tobacco,Al Fakher Crown Bar 20mg Peach Ice Disposable Vape 9000 Puffs,https://www.cheers.com.np//liquor/product/al-fakher-crown-bar-20mg-peach-ice-disposable-vape-9000-puffs,"Rs. 4,000",2024-02-28 01:16:52.728024
tobacco,Al Fakher Crown Bar 20mg Two Apple Disposable Vape 9000 Puffs,https://www.cheers.com.np//liquor/product/al-fakher-crown-bar-20mg-two-apple-disposable-vape-9000-puffs,"Rs. 4,000",2024-02-28 01:16:52.730147
tobacco,Al Fakher Crown Bar 20mg White Flash Disposable Vape 9000 Puffs,https://www.cheers.com.np//liquor/product/al-fakher-crown-bar-20mg-white-flash-disposable-vape-9000-puffs,"Rs. 4,000",2024-02-28 01:16:52.732743
tobacco,Al Fakher Crown Bar 5mg Berry Mint Disposable Vape 8000 Puffs,https://www.cheers.com.np//liquor/product/al-fakher-crown-bar-5mg-berry-mint-disposable-vape-8000-puffs,"Rs. 4,000",2024-02-28 01:16:52.734867
tobacco,Al Fakher Crown Bar 5mg Black Currant Ice Disposable Vape 8000 Puffs,https://www.cheers.com.np//liquor/product/al-fakher-crown-bar-5mg-black-currant-ice-disposable-vape-8000-puffs,"Rs. 4,000",2024-02-28 01:16:52.736427
tobacco,Al Fakher Crown Bar 5mg Blueberry Gum Disposable Vape 8000 Puffs,https://www.cheers.com.np//liquor/product/al-fakher-crown-bar-5mg-blueberry-gum-disposable-vape-8000-puffs,"Rs. 4,000",2024-02-28 01:16:52.738500
tobacco,Al Fakher Crown Bar 5mg Cherry Fiesta Disposable Vape 8000 Puffs,https://www.cheers.com.np//liquor/product/al-fakher-crown-bar-5mg-cherry-fiesta-disposable-vape-8000-puffs,"Rs. 4,000",2024-02-28 01:16:52.740575
tobacco,Al Fakher Crown Bar 5mg Grape Mint Disposable Vape 8000 Puffs,https://www.cheers.com.np//liquor/product/al-fakher-crown-bar-5mg-grape-mint-disposable-vape-8000-puffs,"Rs. 4,000",2024-02-28 01:16:52.742649
tobacco,Al Fakher Crown Bar 5mg Lush Ice Disposable Vape 8000 Puffs,https://www.cheers.com.np//liquor/product/al-fakher-crown-bar-5mg-lush-ice-disposable-vape-8000-puffs,"Rs. 4,000",2024-02-28 01:16:52.744678
tobacco,Al Fakher Crown Bar 5mg Magic Love Disposable Vape 8000 Puffs,https://www.cheers.com.np//liquor/product/al-fakher-crown-bar-5mg-magic-love-disposable-vape-8000-puffs,"Rs. 4,000",2024-02-28 01:16:52.746677
tobacco,Al Fakher Crown Bar 5mg Peach Ice Disposable Vape 8000 Puffs,https://www.cheers.com.np//liquor/product/al-fakher-crown-bar-5mg-peach-ice-disposable-vape-8000-puffs,"Rs. 4,000",2024-02-28 01:16:52.748676
tobacco,Al Fakher Crown Bar 5mg Two Apple Disposable Vape 8000 Puffs,https://www.cheers.com.np//liquor/product/al-fakher-crown-bar-5mg-two-apple-disposable-vape-8000-puffs,"Rs. 4,000",2024-02-28 01:16:52.750676
tobacco,Al Fakher Crown Bar 5mg White Flash Disposable Vape 8000 Puffs,https://www.cheers.com.np//liquor/product/al-fakher-crown-bar-5mg-white-flash-disposable-vape-8000-puffs,"Rs. 4,000",2024-02-28 01:16:52.752676
tobacco,Al Fakher Grape with Mint Flavour 50G,https://www.cheers.com.np//liquor/product/al-fakher-grape-with-mint-flavour-50g,Rs. 400,2024-02-28 01:16:52.754676
tobacco,Al Fakher Lucid Dream 50G,https://www.cheers.com.np//liquor/product/al-fakher-lucid-dream-50g,Rs. 400,2024-02-28 01:16:52.756676
tobacco,Al Fakher Magic Love Tropical Blend 50G,https://www.cheers.com.np//liquor/product/al-fakher-magic-love-tropical-blend-50g,Rs. 400,2024-02-28 01:16:52.758676
tobacco,Al Fakher Mint Flavour 50G,https://www.cheers.com.np//liquor/product/al-fakher-mint-flavour-50g,Rs. 400,2024-02-28 01:16:52.761677
tobacco,Al Fakher Paan Masti Flavour 50G,https://www.cheers.com.np//liquor/product/al-fakher-paan-masti-flavour-50g,Rs. 400,2024-02-28 01:16:52.764045
tobacco,Al Fakher Two Apples Flavour 50G,https://www.cheers.com.np//liquor/product/al-fakher-two-apples-flavour-50g,Rs. 400,2024-02-28 01:16:52.766121
tobacco,Al Fakher Watermelon with Mint Flavour 50G,https://www.cheers.com.np//liquor/product/al-fakher-watermelon-with-mint-flavour-50g,Rs. 400,2024-02-28 01:16:52.768194
tobacco,Al Fakher White Flash 50G,https://www.cheers.com.np//liquor/product/al-fakher-white-flash-50g,Rs. 400,2024-02-28 01:16:52.770274
tobacco,Elfbar BC5000 Gumi Disposable Vape 5000 Puffs,https://www.cheers.com.np//liquor/product/elfbar-bc5000-gumi-disposable-vape-5000-puffs,"Rs. 3,000",2024-02-28 01:16:52.772352
tobacco,Elfbar BC5000 Honeydew Pineapple Orange Disposable Vape 5000 Puffs,https://www.cheers.com.np//liquor/product/elfbar-bc5000-honeydew-pineapple-orange-disposable-vape-5000-puffs,"Rs. 3,000",2024-02-28 01:16:52.774427
tobacco,Elfbar BC5000 Mango Peach Apricot Disposable Vape 5000 Puffs,https://www.cheers.com.np//liquor/product/elfbar-bc5000-mango-peach-apricot-disposable-vape-5000-puffs,"Rs. 3,000",2024-02-28 01:16:52.776533
tobacco,Elfbar BC5000 Strawberry Banana Disposable Vape 5000 Puffs,https://www.cheers.com.np//liquor/product/elfbar-bc5000-strawberry-banana-disposable-vape-5000-puffs,"Rs. 3,000",2024-02-28 01:16:52.778607
tobacco,Elfbar BC5000 Tropical Rainbow Blast Disposable Vape 5000 Puffs,https://www.cheers.com.np//liquor/product/elfbar-bc5000-tropical-rainbow-blast-disposable-vape-5000-puffs,"Rs. 3,000",2024-02-28 01:16:52.786809
tobacco,instaBar Jar Apple Peach Disposable Vape 5000 Puffs,https://www.cheers.com.np//liquor/product/instabar-jar-apple-peach-disposable-vape-5000-puffs,"Rs. 3,000",2024-02-28 01:16:52.788887
tobacco,instaBar Jar Sour Apple Ice Disposable Vape 5000 Puffs,https://www.cheers.com.np//liquor/product/instabar-jar-sour-apple-ice-disposable-vape-5000-puffs,"Rs. 3,000",2024-02-28 01:16:52.791507
tobacco,instaBar Jar Strawberry Kiwi Disposable Vape 5000 Puffs,https://www.cheers.com.np//liquor/product/instabar-jar-strawberry-kiwi-disposable-vape-5000-puffs,"Rs. 3,000",2024-02-28 01:16:52.793566
tobacco,instaBar Jar Watermelon Smash Disposable Vape 5000 Puffs,https://www.cheers.com.np//liquor/product/instabar-jar-watermelon-smash-disposable-vape-5000-puffs,"Rs. 3,000",2024-02-28 01:16:52.795621
tobacco,instaBar Max Lemon Mint Disposable Vape 7500 Puffs,https://www.cheers.com.np//liquor/product/instabar-max-lemon-mint-disposable-vape-7500-puffs,"Rs. 3,500",2024-02-28 01:16:52.798202
tobacco,instaBar Max Mexican Mango Disposable Vape 7500 Puffs,https://www.cheers.com.np//liquor/product/instabar-max-mexican-mango-disposable-vape-7500-puffs,"Rs. 3,500",2024-02-28 01:16:52.800208
tobacco,instaBar Max Tequila Sunrise Disposable Vape 7500 Puffs,https://www.cheers.com.np//liquor/product/instabar-max-tequila-sunrise-disposable-vape-7500-puffs,"Rs. 3,500",2024-02-28 01:16:52.802208
tobacco,instaBar Max Watermelon Bubblegum Disposable Vape 7500 Puffs,https://www.cheers.com.np//liquor/product/instabar-max-watermelon-bubblegum-disposable-vape-7500-puffs,"Rs. 3,500",2024-02-28 01:16:52.804207
tobacco,Kaka Ko Hookha Double Apple 50G,https://www.cheers.com.np//liquor/product/kaka-ko-hookha-double-apple-50g,Rs. 200,2024-02-28 01:16:52.806747
tobacco,Kaka Ko Hookha Mint 50G,https://www.cheers.com.np//liquor/product/kaka-ko-hookha-mint-50g,Rs. 200,2024-02-28 01:16:52.808747
tobacco,LIT Masala Commissioner 50G,https://www.cheers.com.np//liquor/product/lit-masala-commissioner-50g,Rs. 250,2024-02-28 01:16:52.811245
tobacco,LIT Master Pack 33 Papers 1's,https://www.cheers.com.np//liquor/product/lit-master-pack-33-papers-1s,Rs. 60,2024-02-28 01:16:52.813398
tobacco,LIT Pro Pack 33 Papers 1's,https://www.cheers.com.np//liquor/product/lit-pro-pack-33-papers-1s,Rs. 180,2024-02-28 01:16:52.816003
tobacco,LIT Pro Pack 33 Papers 24's Box,https://www.cheers.com.np//liquor/product/lit-pro-pack-33-papers-24s-box,"Rs. 4,100",2024-02-28 01:16:52.818072
tobacco,Marlboro Gold Advance 20's,https://www.cheers.com.np//liquor/product/marlboro-gold-advance-20s,Rs. 350,2024-02-28 01:16:52.820140
tobacco,Marlboro Lights 20's,https://www.cheers.com.np//liquor/product/marlboro-lights-20s,Rs. 350,2024-02-28 01:16:52.822238
tobacco,Marlboro Red 20's,https://www.cheers.com.np//liquor/product/marlboro-red-20s,Rs. 350,2024-02-28 01:16:52.823752
tobacco,Mevius Original Blue 20's,https://www.cheers.com.np//liquor/product/mevius-original-blue-20s,Rs. 310,2024-02-28 01:16:52.825761
tobacco,Shikhar Ice Rush 20's,https://www.cheers.com.np//liquor/product/shikhar-ice-rush-20s,Rs. 230,2024-02-28 01:16:52.828752
tobacco,Surya Dual Burst 20's,https://www.cheers.com.np//liquor/product/surya-dual-burst-20s,Rs. 320,2024-02-28 01:16:52.830752
tobacco,Surya Naulo Burst 20's,https://www.cheers.com.np//liquor/product/surya-naulo-burst-20s,Rs. 175,2024-02-28 01:16:52.832752
tobacco,Yuoto XXL Cranberry Grape Disposable Vape 2500 Puffs,https://www.cheers.com.np//liquor/product/yuoto-xxl-cranberry-grape-disposable-vape-2500-puffs,"Rs. 1,500",2024-02-28 01:16:52.834754
tobacco,Yuoto XXL Grape Ice Disposable Vape 2500 Puffs,https://www.cheers.com.np//liquor/product/yuoto-xxl-grape-ice-disposable-vape-2500-puffs,"Rs. 1,500",2024-02-28 01:16:52.837752
tobacco,Yuoto XXL Guava Ice Disposable Vape 2500 Puffs,https://www.cheers.com.np//liquor/product/yuoto-xxl-guava-ice-disposable-vape-2500-puffs,"Rs. 1,500",2024-02-28 01:16:52.839752
tobacco,Yuoto XXL Lychee Ice Disposable Vape 2500 Puffs,https://www.cheers.com.np//liquor/product/yuoto-xxl-lychee-ice-disposable-vape-2500-puffs,"Rs. 1,500",2024-02-28 01:16:52.842328
tobacco,Yuoto XXL Mango Ice Disposable Vape 2500 Puffs,https://www.cheers.com.np//liquor/product/yuoto-xxl-mango-ice-disposable-vape-2500-puffs,"Rs. 1,500",2024-02-28 01:16:52.844914
tobacco,Yuoto XXL Mint Ice Disposable Vape 2500 Puffs,https://www.cheers.com.np//liquor/product/yuoto-xxl-mint-ice-disposable-vape-2500-puffs,"Rs. 1,500",2024-02-28 01:16:52.846987
tobacco,Yuoto XXL Peach Ice Disposable Vape 2500 Puffs,https://www.cheers.com.np//liquor/product/yuoto-xxl-peach-ice-disposable-vape-2500-puffs,"Rs. 1,500",2024-02-28 01:16:52.849055
tobacco,Yuoto XXL Strawberry Watermelon Ice Disposable Vape 2500 Puffs,https://www.cheers.com.np//liquor/product/yuoto-xxl-strawberry-watermelon-ice-disposable-vape-2500-puffs,"Rs. 1,500",2024-02-28 01:16:52.851122
tobacco,Yuoto XXL Tobacco Disposable Vape 2500 Puffs,https://www.cheers.com.np//liquor/product/yuoto-xxl-tobacco-disposable-vape-2500-puffs,"Rs. 1,500",2024-02-28 01:16:52.853688
tobacco,Yuoto XXL Two Apple Disposable Vape 2500 Puffs,https://www.cheers.com.np//liquor/product/yuoto-xxl-two-apple-disposable-vape-2500-puffs,"Rs. 1,500",2024-02-28 01:16:52.855688
tobacco,Yuoto XXL Watermelon Bubble Gum Disposable Vape 2500 Puffs,https://www.cheers.com.np//liquor/product/yuoto-xxl-watermelon-bubble-gum-disposable-vape-2500-puffs,"Rs. 1,500",2024-02-28 01:16:52.857894
tobacco,Yuoto XXL Watermelon Ice Disposable Vape 2500 Puffs,https://www.cheers.com.np//liquor/product/yuoto-xxl-watermelon-ice-disposable-vape-2500-puffs,"Rs. 1,500",2024-02-28 01:16:52.859962
tobacco,Yuoto XXLMAX Strawberry Watermelon Ice Disposable Vape 3500 Puffs,https://www.cheers.com.np//liquor/product/yuoto-xxlmax-strawberry-watermelon-ice-disposable-vape-3500-puffs,"Rs. 1,620",2024-02-28 01:16:52.862032
tobacco,Yuoto XXLMAX Watermelon Ice Disposable Vape 3500 Puffs,https://www.cheers.com.np//liquor/product/yuoto-xxlmax-watermelon-ice-disposable-vape-3500-puffs,"Rs. 1,620",2024-02-28 01:16:52.864110
tobacco,Zippo A Bit O' Luck Lighter,https://www.cheers.com.np//liquor/product/zippo-a-bit-o-luck-lighter,"Rs. 4,675",2024-02-28 01:16:52.866716
tobacco,Zippo Arc Rechargeable Insert Lighter,https://www.cheers.com.np//liquor/product/zippo-arc-rechargeable-insert-lighter,"Rs. 3,410",2024-02-28 01:16:52.869302
tobacco,Zippo Armor High Polish Brass Lighter,https://www.cheers.com.np//liquor/product/zippo-armor-high-polish-brass-lighter,"Rs. 4,925",2024-02-28 01:16:52.871302
tobacco,Zippo Bob Marley Lighter,https://www.cheers.com.np//liquor/product/zippo-bob-marley-lighter,"Rs. 6,375",2024-02-28 01:16:52.873302
tobacco,Zippo Clover Design Lighter,https://www.cheers.com.np//liquor/product/zippo-clover-design-lighter,"Rs. 6,885",2024-02-28 01:16:52.875302
tobacco,Zippo Cowboy Skull Design Lighter,https://www.cheers.com.np//liquor/product/zippo-cowboy-skull-design-lighter,"Rs. 4,975",2024-02-28 01:16:52.877787
tobacco,Zippo Ebony Lighter,https://www.cheers.com.np//liquor/product/zippo-ebony-lighter,"Rs. 4,850",2024-02-28 01:16:52.879793
tobacco,Zippo Genuine 6 Flints,https://www.cheers.com.np//liquor/product/zippo-genuine-6-flints,Rs. 350,2024-02-28 01:16:52.881689
tobacco,Zippo Genuine Lighter Fluid 125ML,https://www.cheers.com.np//liquor/product/zippo-genuine-lighter-fluid-125ml,Rs. 500,2024-02-28 01:16:52.884341
tobacco,Zippo Genuine Wick 1's,https://www.cheers.com.np//liquor/product/zippo-genuine-wick-1s,Rs. 200,2024-02-28 01:16:52.886412
tobacco,Zippo Glow In The Dark Matte Lighter,https://www.cheers.com.np//liquor/product/zippo-glow-in-the-dark-matte-lighter,"Rs. 4,660",2024-02-28 01:16:52.888480
tobacco,Zippo Lucky Ace Lighter,https://www.cheers.com.np//liquor/product/zippo-lucky-ace-lighter,"Rs. 4,650",2024-02-28 01:16:52.896703
tobacco,Zippo Regular Black Crackle Lighter,https://www.cheers.com.np//liquor/product/zippo-regular-black-crackle-lighter,"Rs. 3,900",2024-02-28 01:16:52.899703
tobacco,Zippo Regular Satin Chrome Lighter,https://www.cheers.com.np//liquor/product/zippo-regular-satin-chrome-lighter,"Rs. 3,450",2024-02-28 01:16:52.901703
tobacco,Zippo Regular Street Chrome Lighter,https://www.cheers.com.np//liquor/product/zippo-regular-street-chrome-lighter,"Rs. 3,400",2024-02-28 01:16:52.903703
tobacco,Zippo Retro Design Lighter,https://www.cheers.com.np//liquor/product/zippo-retro-design-lighter,"Rs. 4,560",2024-02-28 01:16:52.906222
tobacco,Zippo Rustic Bronze Lighter,https://www.cheers.com.np//liquor/product/zippo-rustic-bronze-lighter,"Rs. 5,380",2024-02-28 01:16:52.908379
tobacco,Zippo Serenity Prayer Lighter,https://www.cheers.com.np//liquor/product/zippo-serenity-prayer-lighter,"Rs. 4,400",2024-02-28 01:16:52.910972
tobacco,Zippo Wolves Design Lighter,https://www.cheers.com.np//liquor/product/zippo-wolves-design-lighter,"Rs. 6,975",2024-02-28 01:16:52.913045
tobacco,Zippo Yin Yang 2 Lighter,https://www.cheers.com.np//liquor/product/zippo-yin-yang-2-lighter,"Rs. 4,600",2024-02-28 01:16:52.915143
gin,Tanqueray No. TEN Gin 1L,https://www.cheers.com.np//liquor/product/tanqueray-no-ten-gin-1l,"Rs. 10,500",2024-02-28 01:16:56.651839
gin,Hendrick's Gin 700ML,https://www.cheers.com.np//liquor/product/hendricks-gin-700ml,"Rs. 9,535",2024-02-28 01:16:56.654956
gin,Beefeater London Dry Gin 1L,https://www.cheers.com.np//liquor/product/beefeater-london-dry-gin-1l,"Rs. 6,675",2024-02-28 01:16:56.656989
gin,Larios Rose Gin 700ML,https://www.cheers.com.np//liquor/product/larios-rose-gin-700ml,"Rs. 5,300",2024-02-28 01:16:56.658990
gin,Suntory Roku Gin 700ML,https://www.cheers.com.np//liquor/product/suntory-roku-gin-700ml,"Rs. 7,500",2024-02-28 01:16:56.660990
gin,Gordon's London Dry Gin 1L,https://www.cheers.com.np//liquor/product/gordons-london-dry-gin-1l,"Rs. 6,700",2024-02-28 01:16:56.663990
gin,Gilbey's Special Dry Gin 1L,https://www.cheers.com.np//liquor/product/gilbeys-special-dry-gin-1l,"Rs. 6,500",2024-02-28 01:16:56.665992
gin,Snowman Gin 750ML,https://www.cheers.com.np//liquor/product/snowman-gin-750ml,"Rs. 2,400",2024-02-28 01:16:56.668989
gin,Gordon's London Dry Gin 375ML,https://www.cheers.com.np//liquor/product/gordons-london-dry-gin-375ml,"Rs. 2,530",2024-02-28 01:16:56.670990
gin,Vogue Gin 750ML,https://www.cheers.com.np//liquor/product/vogue-gin-750ml,"Rs. 1,200",2024-02-28 01:16:56.672989
gin,Barton London Extra Dry Gin 1L,https://www.cheers.com.np//liquor/product/barton-london-extra-dry-gin-1l,"Rs. 6,000",2024-02-28 01:16:56.675665
gin,Beefeater 24 London Dry Gin 1L,https://www.cheers.com.np//liquor/product/beefeater-24-london-dry-gin-1l,"Rs. 9,555",2024-02-28 01:16:56.677757
gin,Beefeater London Dry Gin 750ML,https://www.cheers.com.np//liquor/product/beefeater-london-dry-gin-750ml,"Rs. 5,305",2024-02-28 01:16:56.680895
gin,Berries & Blues 750ML,https://www.cheers.com.np//liquor/product/berries-blues-750ml,"Rs. 1,260",2024-02-28 01:16:56.682975
gin,Blue Diamond 750ML,https://www.cheers.com.np//liquor/product/blue-diamond-750ml,"Rs. 1,120",2024-02-28 01:16:56.685587
gin,Blue Riband Gin 750ML,https://www.cheers.com.np//liquor/product/blue-riband-gin-750ml,"Rs. 1,760",2024-02-28 01:16:56.687665
gin,Bombay Bramble Distilled Gin 700ML,https://www.cheers.com.np//liquor/product/bombay-bramble-distilled-gin-700ml,"Rs. 11,000",2024-02-28 01:16:56.689741
gin,Bombay Sapphire Distilled London Dry Gin 1L,https://www.cheers.com.np//liquor/product/bombay-sapphire-distilled-london-dry-gin-1l,"Rs. 10,550",2024-02-28 01:16:56.691250
gin,Bombay Sapphire Distilled London Dry Gin 750ML,https://www.cheers.com.np//liquor/product/bombay-sapphire-distilled-london-dry-gin-750ml,"Rs. 8,400",2024-02-28 01:16:56.694251
gin,Bottega Bacur Distilled Dry Gin 700ML,https://www.cheers.com.np//liquor/product/bottega-bacur-distilled-dry-gin-700ml,"Rs. 6,950",2024-02-28 01:16:56.697251
gin,Bulldog London Dry Gin 750ML,https://www.cheers.com.np//liquor/product/bulldog-london-dry-gin-750ml,"Rs. 6,420",2024-02-28 01:16:56.699251
gin,Edinburgh Classic London Dry Gin 700ML,https://www.cheers.com.np//liquor/product/edinburgh-classic-london-dry-gin-700ml,"Rs. 6,600",2024-02-28 01:16:56.701250
gin,Larios London Dry Gin 700ML,https://www.cheers.com.np//liquor/product/larios-london-dry-gin-700ml,"Rs. 4,900",2024-02-28 01:16:56.704251
gin,London Hill London Dry Gin 700ML,https://www.cheers.com.np//liquor/product/london-hill-london-dry-gin-700ml,"Rs. 4,700",2024-02-28 01:16:56.706449
gin,London Hill Premium Pink Gin 700ML,https://www.cheers.com.np//liquor/product/london-hill-premium-pink-gin-700ml,"Rs. 4,700",2024-02-28 01:16:56.709057
gin,Monkey 47 Schwarzwald Dry Gin 500ML,https://www.cheers.com.np//liquor/product/monkey-47-schwarzwald-dry-gin-500ml,"Rs. 9,880",2024-02-28 01:16:56.711683
gin,Sipsmith London Dry Gin 700ML,https://www.cheers.com.np//liquor/product/sipsmith-london-dry-gin-700ml,"Rs. 7,950",2024-02-28 01:16:56.713766
gin,Sipsmith London Sloe Gin 500ML,https://www.cheers.com.np//liquor/product/sipsmith-london-sloe-gin-500ml,"Rs. 7,000",2024-02-28 01:16:56.715844
gin,Sipsmith London V.J.O.P. Gin 700ML,https://www.cheers.com.np//liquor/product/sipsmith-london-v-j-o-p-gin-700ml,"Rs. 9,950",2024-02-28 01:16:56.718444
gin,Tanqueray London Dry Gin 1L,https://www.cheers.com.np//liquor/product/tanqueray-london-dry-gin-1l,"Rs. 8,000",2024-02-28 01:16:56.720510
gin,Tenjaku Japanese Craft Gin 700ML,https://www.cheers.com.np//liquor/product/tenjaku-japanese-craft-gin-700ml,"Rs. 7,190",2024-02-28 01:16:56.722907
gin,The Botanist Islay Dry Gin 700ML,https://www.cheers.com.np//liquor/product/the-botanist-islay-dry-gin-700ml,"Rs. 9,530",2024-02-28 01:16:56.726046
rum,Diplomatico Mantuano Rum 700ML,https://www.cheers.com.np//liquor/product/diplomatico-mantuano-rum-700ml,"Rs. 7,455",2024-02-28 01:16:57.146900
rum,Mount Gay Eclipse Rum 700ML,https://www.cheers.com.np//liquor/product/mount-gay-eclipse-rum-700ml,"Rs. 7,490",2024-02-28 01:16:57.149902
rum,Khukri White Rum 750ML,https://www.cheers.com.np//liquor/product/khukri-white-rum-750ml,"Rs. 2,400",2024-02-28 01:16:57.152902
rum,Khukri XXX Rum 750ML,https://www.cheers.com.np//liquor/product/khukri-xxx-rum-750ml,"Rs. 2,010",2024-02-28 01:16:57.156900
rum,Khukri Spiced Rum 750ML,https://www.cheers.com.np//liquor/product/khukri-spiced-rum-750ml,"Rs. 2,400",2024-02-28 01:16:57.159901
rum,Captain Morgan Black 1L,https://www.cheers.com.np//liquor/product/captain-morgan-black-1l,"Rs. 6,600",2024-02-28 01:16:57.163902
rum,Old Monk XXX Rum 750ML,https://www.cheers.com.np//liquor/product/old-monk-xxx-rum-750ml,"Rs. 2,000",2024-02-28 01:16:57.166901
rum,Grand Master XXX Rum 750ML,https://www.cheers.com.np//liquor/product/grand-master-xxx-rum-750ml,"Rs. 1,800",2024-02-28 01:16:57.168900
rum,Captain Morgan Spiced Gold 1L,https://www.cheers.com.np//liquor/product/captain-morgan-spiced-gold-1l,"Rs. 6,700",2024-02-28 01:16:57.170900
rum,Sailor Jerry Spiced 700ML,https://www.cheers.com.np//liquor/product/sailor-jerry-spiced-700ml,"Rs. 7,675",2024-02-28 01:16:57.172900
rum,365 Days Rum 750ML,https://www.cheers.com.np//liquor/product/365-days-rum-750ml,"Rs. 1,195",2024-02-28 01:16:57.175900
rum,Angostura 3yrs Reserva Premium White Rum 700ML,https://www.cheers.com.np//liquor/product/angostura-3yrs-reserva-premium-white-rum-700ml,"Rs. 7,500",2024-02-28 01:16:57.177900
rum,Angostura 5yrs Superior Gold Rum 700ML,https://www.cheers.com.np//liquor/product/angostura-5yrs-superior-gold-rum-700ml,"Rs. 7,950",2024-02-28 01:16:57.179901
rum,Bacardi Black 750ML,https://www.cheers.com.np//liquor/product/bacardi-black-750ml,"Rs. 1,650",2024-02-28 01:16:57.182900
rum,Bacardi Carta Blanca Superior White 1L,https://www.cheers.com.np//liquor/product/bacardi-carta-blanca-superior-white-1l,"Rs. 8,000",2024-02-28 01:16:57.184900
rum,Barton Gold Rum 1L,https://www.cheers.com.np//liquor/product/barton-gold-rum-1l,"Rs. 5,900",2024-02-28 01:16:57.193063
rum,Diplomatico Reserva Exclusiva Rum 700ML,https://www.cheers.com.np//liquor/product/diplomatico-reserva-exclusiva-rum-700ml,"Rs. 8,075",2024-02-28 01:16:57.195698
rum,Himalayan Honey Hunter 15yrs Rum 750ML,https://www.cheers.com.np//liquor/product/himalayan-honey-hunter-15yrs-rum-750ml,"Rs. 5,125",2024-02-28 01:16:57.198334
rum,Karda XXX Rum 750ML,https://www.cheers.com.np//liquor/product/karda-xxx-rum-750ml,"Rs. 1,150",2024-02-28 01:16:57.200937
rum,Khukri Coronation Rum 375ML,https://www.cheers.com.np//liquor/product/khukri-coronation-rum-375ml,"Rs. 2,700",2024-02-28 01:16:57.203516
rum,Malibu White Rum with Coconut 1L,https://www.cheers.com.np//liquor/product/malibu-white-rum-with-coconut-1l,"Rs. 7,150",2024-02-28 01:16:57.206236
rum,Old Monk The Legend Rum 750ML,https://www.cheers.com.np//liquor/product/old-monk-the-legend-rum-750ml,"Rs. 2,500",2024-02-28 01:16:57.208819
liqueur,Baileys Espresso Irish Cream 1L,https://www.cheers.com.np//liquor/product/baileys-espresso-irish-cream-1l,"Rs. 7,300",2024-02-28 01:16:58.152176
liqueur,Aperol Aperitivo 700ML,https://www.cheers.com.np//liquor/product/aperol-aperitivo-700ml,"Rs. 5,680",2024-02-28 01:16:58.155173
liqueur,Cellini Sambuca 700ML,https://www.cheers.com.np//liquor/product/cellini-sambuca-700ml,"Rs. 6,000",2024-02-28 01:16:58.157173
liqueur,Jagermeister 1L,https://www.cheers.com.np//liquor/product/jagermeister-1l,"Rs. 7,800",2024-02-28 01:16:58.159173
liqueur,Peychaud's Aromatic Cocktail Bitters 296ML,https://www.cheers.com.np//liquor/product/peychauds-aromatic-cocktail-bitters-296ml,"Rs. 6,000",2024-02-28 01:16:58.162174
liqueur,Angostura Cocoa Bitters 100ML,https://www.cheers.com.np//liquor/product/angostura-cocoa-bitters-100ml,"Rs. 2,500",2024-02-28 01:16:58.164174
liqueur,Disaronno Originale Amaretto 1L,https://www.cheers.com.np//liquor/product/disaronno-originale-amaretto-1l,"Rs. 8,650",2024-02-28 01:16:58.166173
liqueur,Archers Peach Schnapps 1L,https://www.cheers.com.np//liquor/product/archers-peach-schnapps-1l,"Rs. 7,000",2024-02-28 01:16:58.169175
liqueur,Absente Absinthe 700ML,https://www.cheers.com.np//liquor/product/absente-absinthe-700ml,"Rs. 12,395",2024-02-28 01:16:58.172030
liqueur,Martini Fiero Orange Vermouth 1L,https://www.cheers.com.np//liquor/product/martini-fiero-orange-vermouth-1l,"Rs. 3,500",2024-02-28 01:16:58.174102
liqueur,Benedictine DOM Liqueur 1L,https://www.cheers.com.np//liquor/product/benedictine-dom-liqueur-1l,"Rs. 15,140",2024-02-28 01:16:58.176695
liqueur,Galliano L'Autentico Liqueur 700ML,https://www.cheers.com.np//liquor/product/galliano-lautentico-liqueur-700ml,"Rs. 14,330",2024-02-28 01:16:58.179348
liqueur,Cointreau Orange Liqueur 1L,https://www.cheers.com.np//liquor/product/cointreau-orange-liqueur-1l,"Rs. 14,680",2024-02-28 01:16:58.181920
liqueur,Drambuie Scotch Whisky Liqueur 1L,https://www.cheers.com.np//liquor/product/drambuie-scotch-whisky-liqueur-1l,"Rs. 15,010",2024-02-28 01:16:58.183971
liqueur,Martini Bianco Sweet White Vermouth 1L,https://www.cheers.com.np//liquor/product/martini-bianco-sweet-white-vermouth-1l,"Rs. 3,250",2024-02-28 01:16:58.185968
liqueur,Baileys Original 1L,https://www.cheers.com.np//liquor/product/baileys-original-1l,"Rs. 7,300",2024-02-28 01:16:58.188968
liqueur,Le Favori Triple Sec 700ML,https://www.cheers.com.np//liquor/product/le-favori-triple-sec-700ml,"Rs. 5,500",2024-02-28 01:16:58.190968
liqueur,Amarula Cream Liqueur 1L,https://www.cheers.com.np//liquor/product/amarula-cream-liqueur-1l,"Rs. 6,225",2024-02-28 01:16:58.194650
liqueur,Angostura Aromatic Bitters 200ML,https://www.cheers.com.np//liquor/product/angostura-aromatic-bitters-200ml,"Rs. 4,600",2024-02-28 01:16:58.197262
liqueur,Angostura Orange Bitters 100ML,https://www.cheers.com.np//liquor/product/angostura-orange-bitters-100ml,"Rs. 2,500",2024-02-28 01:16:58.199327
